#     FILENAME=Skynet_58946_M31_25kpc_radius_44922_54525.A.onoff.cal.txt
#     BASENAME=Skynet_58946_M31_25kpc_radius_44922_54525
#      CONTROL=SKYNET
#     PROJCODE=Skynet_58946_M31_25kpc_radius_44922
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_58946_M31_25kpc_radius_4
#     SCANNAME=2020_03_09_19
#     SRC_NAME=M31_25kpc_radius
#     OBSERVER=unioncollege_21317
#     DATE_OBS=2020-04-07T18:44:19.360
#        OBSID=44922
#      SCANNUM=54525
#          MJD=58946.7807796
#          UTC=67459
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1423.0000,
# Actual_FREQ2=1423.0000
#    LO1Tuning=6873.0000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=213.60
#     EXPOSURE=156.58
#        FOCUS=36.895
#       RA,DEC=00:36:45.95, 39:51:29.15
#      RA(deg)=7.80631
#     DEC(deg)=39.85830
#   WIDTH(deg)=2.0199x0.0080
#    AZIM(deg)=282.7905
#    ELEV(deg)=66.6120
#     COORDREF=RA_DEC_
#         HREF=9.1100
#         VREF=39.8583
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=20.00, 4.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.55, 1.2] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=15 
#      BOXTEMP=36 
#         TSYS=XX1:35.90, YY1:36.96
#         TSYS=XX2:35.92, YY2:36.95
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1430.03430       0.1346       0.4878    1430.03430       0.1346       0.4877
   1430.01904       0.1794       0.5445    1430.01904       0.1795       0.5444
   1430.00378       0.0163       0.4922    1430.00378       0.0163       0.4921
   1429.98853       0.1356       0.5119    1429.98853       0.1356       0.5118
   1429.97327       0.1185       0.4935    1429.97327       0.1186       0.4934
   1429.95801       0.0858       0.5168    1429.95801       0.0858       0.5167
   1429.94275       0.1412       0.5743    1429.94275       0.1413       0.5742
   1429.92749       0.1517       0.4716    1429.92749       0.1518       0.4715
   1429.91223       0.1881       0.4725    1429.91223       0.1883       0.4724
   1429.89697       0.1003       0.4988    1429.89697       0.1003       0.4987
   1429.88171       0.2088       0.5029    1429.88171       0.2089       0.5028
   1429.86646       0.1252       0.5486    1429.86646       0.1253       0.5485
   1429.85120       0.0695       0.4009    1429.85120       0.0695       0.4008
   1429.83594       0.1847       0.6207    1429.83594       0.1848       0.6206
   1429.82068       0.0716       0.4628    1429.82068       0.0717       0.4626
   1429.80542       0.1842       0.6281    1429.80542       0.1843       0.6280
   1429.79016       0.1313       0.4439    1429.79016       0.1314       0.4438
   1429.77490       0.2133       0.4782    1429.77490       0.2134       0.4781
   1429.75964       0.1673       0.4387    1429.75964       0.1674       0.4386
   1429.74438       0.1223       0.4855    1429.74438       0.1224       0.4853
   1429.72913       0.1384       0.5209    1429.72913       0.1384       0.5208
   1429.71387       0.1486       0.5407    1429.71387       0.1487       0.5406
   1429.69861       0.0675       0.5271    1429.69861       0.0676       0.5270
   1429.68335       0.0533       0.4720    1429.68335       0.0534       0.4719
   1429.66809       0.1274       0.5789    1429.66809       0.1275       0.5788
   1429.65283       0.1405       0.5633    1429.65283       0.1405       0.5632
   1429.63757       0.1628       0.5189    1429.63757       0.1629       0.5188
   1429.62231       0.0251       0.4704    1429.62231       0.0251       0.4703
   1429.60706       0.0843       0.5038    1429.60706       0.0844       0.5036
   1429.59180       0.0572       0.4874    1429.59180       0.0572       0.4873
   1429.57654       0.0900       0.5424    1429.57654       0.0901       0.5423
   1429.56128       0.0655       0.5497    1429.56128       0.0656       0.5496
   1429.54602       0.1562       0.4595    1429.54602       0.1563       0.4594
   1429.53076       0.0135       0.4434    1429.53076       0.0135       0.4432
   1429.51550       0.1544       0.5010    1429.51550       0.1545       0.5009
