#     FILENAME=Skynet_59284_M31_35kpc_Spoor_52431_1402.A.onoff.cal.txt
#     BASENAME=Skynet_59284_M31_35kpc_Spoor_52431_1402
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59284_M31_35kpc_Spoor_52431
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59284_M31_35kpc_Spoor_52
#     SCANNAME=2019_06_26_10
#     SRC_NAME=M31_35kpc_Spoor
#     OBSERVER=unioncollege_21317
#     DATE_OBS=2021-03-11T12:19:02.270
#        OBSID=52431
#      SCANNUM=1402
#          MJD=59284.5132207
#          UTC=44342
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1420.4000,
# Actual_FREQ2=1420.4000
#    LO1Tuning=6870.4000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=324.00
#     EXPOSURE=250.46
#        FOCUS=37.071
#       RA,DEC=00:34:30.27, 39:14:24.59
#      RA(deg)=7.30615
#     DEC(deg)=39.24048
#   WIDTH(deg)=2.0630x0.0250
#    AZIM(deg)=55.6250
#    ELEV(deg)=21.4113
#     COORDREF=RA_DEC_
#         HREF=8.5971
#         VREF=39.2405
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=21.00, 14.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[3.13, 2.73] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=15 
#      BOXTEMP=26 
#         TSYS=XX1:36.14, YY1:43.52
#         TSYS=XX2:36.14, YY2:43.52
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.17, YY2:10.07
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1425.96946       0.9568       0.5613    1425.96946       0.9569       0.5613
   1425.95420       0.9705       0.6398    1425.95420       0.9706       0.6398
   1425.93894       1.0405       0.6253    1425.93894       1.0406       0.6253
   1425.92368       0.9833       0.6196    1425.92368       0.9834       0.6196
   1425.90842       0.9540       0.6711    1425.90842       0.9541       0.6711
   1425.89316       1.0143       0.6021    1425.89316       1.0143       0.6021
   1425.87791       1.0695       0.6144    1425.87791       1.0696       0.6144
   1425.86265       1.0707       0.6522    1425.86265       1.0708       0.6522
   1425.84739       1.0350       0.6298    1425.84739       1.0351       0.6298
   1425.83213       0.9697       0.6230    1425.83213       0.9698       0.6230
   1425.81687       0.9511       0.6337    1425.81687       0.9511       0.6337
   1425.80161       0.9586       0.6510    1425.80161       0.9586       0.6510
   1425.78635       0.9185       0.6196    1425.78635       0.9185       0.6196
   1425.77109       0.9521       0.6593    1425.77109       0.9521       0.6593
   1425.75583       0.9525       0.6153    1425.75583       0.9526       0.6153
   1425.74058       0.8804       0.6523    1425.74058       0.8805       0.6523
   1425.72532       0.8837       0.7178    1425.72532       0.8838       0.7178
   1425.71006       0.8387       0.6481    1425.71006       0.8388       0.6481
   1425.69480       0.9177       0.5937    1425.69480       0.9177       0.5937
   1425.67954       0.9387       0.6203    1425.67954       0.9387       0.6203
   1425.66428       0.8899       0.7369    1425.66428       0.8900       0.7369
   1425.64902       0.8394       0.7339    1425.64902       0.8394       0.7339
   1425.63376       0.8287       0.6413    1425.63376       0.8288       0.6413
   1425.61851       0.9144       0.6096    1425.61851       0.9145       0.6096
   1425.60325       0.8941       0.8194    1425.60325       0.8941       0.8194
   1425.58799       0.8624       0.6768    1425.58799       0.8625       0.6768
   1425.57273       0.8357       0.6324    1425.57273       0.8358       0.6324
   1425.55747       0.8681       0.6512    1425.55747       0.8682       0.6512
   1425.54221       0.8813       0.6203    1425.54221       0.8814       0.6203
   1425.52695       0.8592       0.7321    1425.52695       0.8593       0.7321
   1425.51169       0.8468       0.6569    1425.51169       0.8468       0.6569
   1425.49644       0.8040       0.7257    1425.49644       0.8041       0.7257
   1425.48118       0.8097       0.6428    1425.48118       0.8098       0.6428
   1425.46592       0.8243       0.7597    1425.46592       0.8243       0.7597
   1425.45066       0.8242       0.8065    1425.45066       0.8242       0.8065
