#     FILENAME=Skynet_58946_M31_5kpc_radius_44923_54527.A.onoff.cal.txt
#     BASENAME=Skynet_58946_M31_5kpc_radius_44923_54527
#      CONTROL=SKYNET
#     PROJCODE=Skynet_58946_M31_5kpc_radius_44923
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_58946_M31_5kpc_radius_44
#     SCANNAME=2020_03_09_19
#     SRC_NAME=M31_5kpc_radius
#     OBSERVER=unioncollege_21317
#     DATE_OBS=2020-04-07T20:05:17.430
#        OBSID=44923
#      SCANNUM=54527
#          MJD=58946.8370073
#          UTC=72317
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1423.0000,
# Actual_FREQ2=1423.0000
#    LO1Tuning=6873.0000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=171.00
#     EXPOSURE=125.38
#        FOCUS=36.895
#       RA,DEC=00:41:44.40, 40:59:10.82
#      RA(deg)=9.04315
#     DEC(deg)=40.98674
#   WIDTH(deg)=2.0769x0.0183
#    AZIM(deg)=289.5371
#    ELEV(deg)=52.5489
#     COORDREF=RA_DEC_
#         HREF=10.3696
#         VREF=40.9866
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=19.00, 4.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.27, 1.07] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=15 
#      BOXTEMP=36 
#         TSYS=XX1:32.92, YY1:34.05
#         TSYS=XX2:32.91, YY2:34.06
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1430.03430       0.2174       0.4207    1430.03430       0.2174       0.4207
   1430.01904       0.2108       0.3853    1430.01904       0.2108       0.3854
   1430.00378       0.1640       0.4125    1430.00378       0.1640       0.4126
   1429.98853       0.1618       0.4204    1429.98853       0.1618       0.4204
   1429.97327       0.2316       0.3612    1429.97327       0.2315       0.3612
   1429.95801       0.2719       0.4326    1429.95801       0.2719       0.4326
   1429.94275       0.2676       0.4549    1429.94275       0.2676       0.4550
   1429.92749       0.1351       0.4228    1429.92749       0.1350       0.4229
   1429.91223       0.2224       0.3934    1429.91223       0.2224       0.3934
   1429.89697       0.1763       0.4269    1429.89697       0.1763       0.4269
   1429.88171       0.2221       0.3333    1429.88171       0.2221       0.3334
   1429.86646       0.3264       0.3695    1429.86646       0.3264       0.3695
   1429.85120       0.2022       0.3875    1429.85120       0.2022       0.3875
   1429.83594       0.2553       0.3954    1429.83594       0.2553       0.3954
   1429.82068       0.1886       0.3996    1429.82068       0.1886       0.3996
   1429.80542       0.2321       0.3699    1429.80542       0.2321       0.3699
   1429.79016       0.1597       0.3559    1429.79016       0.1597       0.3559
   1429.77490       0.2848       0.4177    1429.77490       0.2848       0.4178
   1429.75964       0.2260       0.4480    1429.75964       0.2259       0.4480
   1429.74438       0.2391       0.4033    1429.74438       0.2391       0.4033
   1429.72913       0.2196       0.3977    1429.72913       0.2196       0.3977
   1429.71387       0.2115       0.3078    1429.71387       0.2115       0.3078
   1429.69861       0.1598       0.2840    1429.69861       0.1598       0.2840
   1429.68335       0.2435       0.3861    1429.68335       0.2435       0.3862
   1429.66809       0.2523       0.3388    1429.66809       0.2523       0.3389
   1429.65283       0.2375       0.4383    1429.65283       0.2375       0.4383
   1429.63757       0.1877       0.4479    1429.63757       0.1877       0.4480
   1429.62231       0.2917       0.3966    1429.62231       0.2917       0.3966
   1429.60706       0.2612       0.3904    1429.60706       0.2612       0.3904
   1429.59180       0.3163       0.3983    1429.59180       0.3162       0.3983
   1429.57654       0.2143       0.4348    1429.57654       0.2143       0.4348
   1429.56128       0.3202       0.4043    1429.56128       0.3201       0.4044
   1429.54602       0.2243       0.2848    1429.54602       0.2243       0.2849
   1429.53076       0.2614       0.3841    1429.53076       0.2614       0.3841
   1429.51550       0.2848       0.3173    1429.51550       0.2848       0.3173
   1429.50024       0.3161       0.3769    1429.50024       0.3161       0.3769
   1429.48499       0.2635       0.4323    1429.48499       0.2635       0.4324
   1429.46973       0.1930       0.3325    1429.46973       0.1930       0.3325
   1429.45447       0.2093       0.3561    1429.45447       0.2093       0.3562
   1429.43921       0.3652       0.4442    1429.43921       0.3651       0.4442
   1429.42395       0.2540       0.3708    1429.42395       0.2540       0.3708
   1429.40869       0.3230       0.4271    1429.40869       0.3230       0.4271
   1429.39343       0.2728       0.4650    1429.39343       0.2728       0.4650
   1429.37817       0.2949       0.3108    1429.37817       0.2949       0.3108
