#     FILENAME=Skynet_59347_ASTR344_M31_SashaLevina_59818_8698.A.onoff.cal.txt
#     BASENAME=Skynet_59347_ASTR344_M31_SashaLevina_59818_8698
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59347_ASTR344_M31_SashaLevina_59818
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59347_ASTR344_M31_SashaL
#     SCANNAME=2019_06_26_10
#     SRC_NAME=ASTR344_M31_SashaLevina
#     OBSERVER=haverford2_26746
#     DATE_OBS=2021-05-13T08:25:32.880
#        OBSID=59818
#      SCANNUM=8698
#          MJD=59347.351075
#          UTC=30333
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1421.8000,
# Actual_FREQ2=1390.5500
#    LO1Tuning=6856.1800
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.9999
#         TBIN=0.00104858
#       ACCLEN=2048 
#     DURATION=233.00
#     EXPOSURE=201.99
#        FOCUS=37.071
#       RA,DEC=00:43:06.44, 41:16:05.96
#      RA(deg)=12.67065
#     DEC(deg)=41.26874
#   WIDTH(deg)=3.0142x0.0145
#    AZIM(deg)=52.8933
#    ELEV(deg)=21.2141
#     COORDREF=RA_DEC_
#         HREF=10.6846
#         VREF=41.2687
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=21.00, 13.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[1.54, 1.98] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=5 
#      POSTCAL=5 
#     CRYOTEMP=15 
#      BOXTEMP=27 
#         TSYS=XX1:34.68, YY1:45.10
#         TSYS=XX2:38.72, YY2:40.73
#         TCAL=XX1:9.17, YY1:10.07
#         TCAL=XX2:9.14, YY2:9.87
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1428.01033      -0.4655      -0.7653    1396.76033      -0.3979      -0.3020
   1427.99507      -0.4598      -0.6771    1396.74507      -0.4562      -0.2924
   1427.97981      -0.4895      -0.6401    1396.72981      -0.4392      -0.4312
   1427.96455      -0.4988      -0.7720    1396.71455      -0.4037      -0.2842
   1427.94929      -0.4838      -0.7416    1396.69929      -0.4679      -0.3809
   1427.93403      -0.4449      -0.8029    1396.68403      -0.4823      -0.3310
   1427.91877      -0.3901      -0.7337    1396.66877      -0.4060      -0.3755
   1427.90352      -0.4746      -0.7152    1396.65352      -0.4656      -0.3532
   1427.88826      -0.4697      -0.7084    1396.63826      -0.5093      -0.3439
   1427.87300      -0.4841      -0.7804    1396.62300      -0.4575      -0.2926
   1427.85774      -0.4944      -0.7634    1396.60774      -0.4351      -0.3112
   1427.84248      -0.4714      -0.7754    1396.59248      -0.3793      -0.3814
   1427.82722      -0.5279      -0.7580    1396.57722      -0.4281      -0.3596
   1427.81196      -0.4906      -0.7286    1396.56196      -0.4978      -0.3517
   1427.79670      -0.4918      -0.7807    1396.54670      -0.4554      -0.3804
   1427.78145      -0.5138      -0.7248    1396.53145      -0.4953      -0.3456
   1427.76619      -0.5089      -0.6808    1396.51619      -0.3435      -0.4048
   1427.75093      -0.5803      -0.6948    1396.50093      -0.4254      -0.3299
   1427.73567      -0.5179      -0.7014    1396.48567      -0.4099      -0.2529
   1427.72041      -0.6047      -0.6691    1396.47041      -0.5019      -0.3038
   1427.70515      -0.6282      -0.7080    1396.45515      -0.4471      -0.3458
   1427.68989      -0.5348      -0.6587    1396.43989      -0.4784      -0.3216
   1427.67463      -0.5428      -0.7036    1396.42463      -0.4423      -0.3402
   1427.65937      -0.5496      -0.6504    1396.40937      -0.4555      -0.2998
   1427.64412      -0.6385      -0.5864    1396.39412      -0.4791      -0.3427
   1427.62886      -0.5556      -0.6675    1396.37886      -0.5256      -0.3774
   1427.61360      -0.5871      -0.6439    1396.36360      -0.5361      -0.2995
   1427.59834      -0.6099      -0.7015    1396.34834      -0.5066      -0.3659
   1427.58308      -0.5360      -0.6808    1396.33308      -0.4369      -0.4046
   1427.56782      -0.4862      -0.6563    1396.31782      -0.5104      -0.4263
   1427.55256      -0.5770      -0.6461    1396.30256      -0.4635      -0.3504
   1427.53730      -0.5808      -0.7103    1396.28730      -0.3902      -0.4290
   1427.52205      -0.6067      -0.6726    1396.27205      -0.5085      -0.3674
   1427.50679      -0.6116      -0.7158    1396.25679      -0.4885      -0.4469
   1427.49153      -0.5513      -0.6633    1396.24153      -0.5302      -0.2717
   1427.47627      -0.6233      -0.5857    1396.22627      -0.5774      -0.3722
   1427.46101      -0.5652      -0.6559    1396.21101      -0.5066      -0.3786
   1427.44575      -0.5335      -0.6740    1396.19575      -0.4537      -0.2940
   1427.43049      -0.5359      -0.5873    1396.18049      -0.4882      -0.3662
   1427.41523      -0.5830      -0.5821    1396.16523      -0.5183      -0.3233
   1427.39998      -0.6497      -0.6472    1396.14998      -0.4795      -0.3085
   1427.38472      -0.6107      -0.7360    1396.13472      -0.4747      -0.4049
   1427.36946      -0.6173      -0.6305    1396.11946      -0.4646      -0.3131
   1427.35420      -0.5971      -0.5998    1396.10420      -0.5065      -0.3713
   1427.33894      -0.6044      -0.6706    1396.08894      -0.3890      -0.3905
   1427.32368      -0.6148      -0.5775    1396.07368      -0.4538      -0.4280
   1427.30842      -0.5708      -0.4988    1396.05842      -0.4079      -0.3317
   1427.29316      -0.6353      -0.6404    1396.04316      -0.4631      -0.3576
   1427.27791      -0.5840      -0.6136    1396.02791      -0.4562      -0.2907
   1427.26265      -0.6487      -0.6229    1396.01265      -0.5438      -0.2776
   1427.24739      -0.6842      -0.6457    1395.99739      -0.4538      -0.3484
   1427.23213      -0.5883      -0.5707    1395.98213      -0.5069      -0.3926
   1427.21687      -0.6480      -0.6036    1395.96687      -0.4606      -0.4021
   1427.20161      -0.5955      -0.5273    1395.95161      -0.4394      -0.3905
   1427.18635      -0.6673      -0.5663    1395.93635      -0.4961      -0.3868
   1427.17109      -0.6427      -0.5862    1395.92109      -0.5167      -0.3795
   1427.15583      -0.6965      -0.5024    1395.90583      -0.5186      -0.3605
   1427.14058      -0.6296      -0.5492    1395.89058      -0.4432      -0.3845
   1427.12532      -0.7151      -0.5446    1395.87532      -0.4655      -0.3544
   1427.11006      -0.7459      -0.5891    1395.86006      -0.4598      -0.3449
   1427.09480      -0.6174      -0.5577    1395.84480      -0.4963      -0.3048
   1427.07954      -0.6811      -0.6020    1395.82954      -0.4156      -0.3752
   1427.06428      -0.6399      -0.5141    1395.81428      -0.4024      -0.3104
