#     FILENAME=Skynet_58945_M31_30kpc_radius_44914_54517.A.onoff.cal.txt
#     BASENAME=Skynet_58945_M31_30kpc_radius_44914_54517
#      CONTROL=SKYNET
#     PROJCODE=Skynet_58945_M31_30kpc_radius_44914
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_58945_M31_30kpc_radius_4
#     SCANNAME=2020_03_09_19
#     SRC_NAME=M31_30kpc_radius
#     OBSERVER=unioncollege_21317
#     DATE_OBS=2020-04-06T16:14:14.290
#        OBSID=44914
#      SCANNUM=54517
#          MJD=58945.6765543
#          UTC=58454
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1423.0000,
# Actual_FREQ2=1423.0000
#    LO1Tuning=6873.0000
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00013107
#       ACCLEN=2048 
#     DURATION=171.60
#     EXPOSURE=124.78
#        FOCUS=36.895
#       RA,DEC=00:34:14.44, 39:17:39.19
#      RA(deg)=7.19183
#     DEC(deg)=39.29413
#   WIDTH(deg)=2.0222x0.0062
#    AZIM(deg)=78.1690
#    ELEV(deg)=83.6664
#     COORDREF=RA_DEC_
#         HREF=8.4802
#         VREF=39.2942
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=21.00, 5.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.69, 1.26] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=15 
#      BOXTEMP=32 
#         TSYS=XX1:72.20, YY1:75.30
#         TSYS=XX2:73.52, YY2:75.41
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1430.03430     -23.5633     -30.5987    1430.03430     -23.9938     -30.6454
   1430.01904     -23.4964     -30.5282    1430.01904     -23.9257     -30.5747
   1430.00378     -23.7345     -30.6405    1430.00378     -24.1681     -30.6872
   1429.98853     -23.6369     -30.4961    1429.98853     -24.0688     -30.5426
   1429.97327     -23.5347     -30.5612    1429.97327     -23.9646     -30.6078
   1429.95801     -23.6596     -30.5862    1429.95801     -24.0918     -30.6328
   1429.94275     -23.5981     -30.6006    1429.94275     -24.0292     -30.6473
   1429.92749     -23.7341     -30.5196    1429.92749     -24.1677     -30.5662
   1429.91223     -23.5867     -30.4891    1429.91223     -24.0176     -30.5356
   1429.89697     -23.6212     -30.5581    1429.89697     -24.0528     -30.6047
   1429.88171     -23.5247     -30.5745    1429.88171     -23.9545     -30.6211
   1429.86646     -23.5514     -30.5173    1429.86646     -23.9817     -30.5639
   1429.85120     -23.6169     -30.6638    1429.85120     -24.0483     -30.7105
   1429.83594     -23.5307     -30.5683    1429.83594     -23.9606     -30.6149
   1429.82068     -23.5997     -30.4795    1429.82068     -24.0309     -30.5259
   1429.80542     -23.5120     -30.5812    1429.80542     -23.9415     -30.6278
   1429.79016     -23.6216     -30.6025    1429.79016     -24.0532     -30.6492
   1429.77490     -23.5688     -30.6598    1429.77490     -23.9994     -30.7066
   1429.75964     -23.6358     -30.6377    1429.75964     -24.0676     -30.6844
   1429.74438     -23.5920     -30.6219    1429.74438     -24.0230     -30.6686
   1429.72913     -23.5971     -30.6154    1429.72913     -24.0282     -30.6620
   1429.71387     -23.6635     -30.6337    1429.71387     -24.0959     -30.6804
   1429.69861     -23.5542     -30.6390    1429.69861     -23.9845     -30.6857
   1429.68335     -23.5222     -30.4964    1429.68335     -23.9520     -30.5429
   1429.66809     -23.6746     -30.6177    1429.66809     -24.1071     -30.6644
   1429.65283     -23.5151     -30.6437    1429.65283     -23.9447     -30.6904
   1429.63757     -23.5442     -30.5450    1429.63757     -23.9743     -30.5916
   1429.62231     -23.5434     -30.4967    1429.62231     -23.9735     -30.5432
   1429.60706     -23.5605     -30.5196    1429.60706     -23.9909     -30.5662
   1429.59180     -23.5018     -30.5512    1429.59180     -23.9311     -30.5978
   1429.57654     -23.6224     -30.6093    1429.57654     -24.0540     -30.6560
