#     FILENAME=Skynet_59472_messier_31_62130_10961.A.onoff.cal.txt
#     BASENAME=Skynet_59472_messier_31_62130_10961
#      CONTROL=SKYNET
#     PROJCODE=Skynet_59472_messier_31_62130
#     DATAROOT=/raid/scratch/cyborg/SkynetData
#      DATADIR=/raid/scratch/cyborg
#     DATADIR2=/raid/scratch/cyborg/SkynetData/Skynet_59472_messier_31_62130/C
#     SCANNAME=2019_06_26_10
#     SRC_NAME=messier_31
#     OBSERVER=sdss2_39397
#     DATE_OBS=2021-09-16T00:11:22.120
#        OBSID=62130
#      SCANNUM=10961
#          MJD=59473.0078949
#          UTC=00682
#     SCANTYPE=onoff
#     DATAMODE=HIRES
#     RECEIVER=Rx1_2
#      OBSFREQ=1395.0000
# Actual_FREQ1=1424.4100,
# Actual_FREQ2=1424.4100
#    LO1Tuning=6874.4100
#     RFFILTER=1355_1435
#        OBSBW=-15.6250
#     EFFBANDW=15.6250
#        NCHAN=1024
#    STARTCHAN=51
#     STOPCHAN=972
#         TINT=0.3000
#         TBIN=0.00419430
#       ACCLEN=2048 
#     DURATION=118.50
#     EXPOSURE=99.29
#        FOCUS=37.071
#       RA,DEC=00:43:00.17, 41:16:06.13
#      RA(deg)=12.68220
#     DEC(deg)=41.26873
#   WIDTH(deg)=3.0210x0.0151
#    AZIM(deg)=52.9099
#    ELEV(deg)=21.2509
#     COORDREF=RA_DEC_
#         HREF=10.6846
#         VREF=41.2687
#      RADESYS=FK5
#       OFFSYS=RADEC
#      EQUINOX=2000.00
#     IFATTENS=23.00, 9.00
#   BALANCELEV=1.200 
#   POWER_XLYR=[0.8, 0.56] 
#       VELDEF=RADI-OBS 
#     VELOCITY=0.000 
#         NPOL=2 
#      POLMODE=Linear 
#      POLTYPE=XXYY 
#      WARNING=None 
#     NOISECAL=HI 
#       PRECAL=2 
#      POSTCAL=2 
#     CRYOTEMP=17 
#      BOXTEMP=24 
#         TSYS=XX1:287.94, YY1:319.71
#         TSYS=XX2:287.94, YY2:319.71
#         TCAL=XX1:9.18, YY1:10.14
#         TCAL=XX2:9.18, YY2:10.14
# Calibrated spectra: Tsys*(ON-OFF)/OFF 
#                
#                
#Freq1(MHz)         XX1          YY1   Freq2(MHz)       XX2         YY2 
   1430.60507      -6.1141      -8.0387    1430.60507      -6.1141      -8.0387
   1430.58981      -6.8906      -9.3119    1430.58981      -6.8906      -9.3119
   1430.57455      -5.7135      -8.7595    1430.57455      -5.7135      -8.7595
   1430.55929      -6.8044      -8.8981    1430.55929      -6.8044      -8.8981
   1430.54403      -6.9158      -8.8998    1430.54403      -6.9158      -8.8998
   1430.52877      -5.9564      -9.5522    1430.52877      -5.9564      -9.5522
   1430.51352      -6.3978      -8.8436    1430.51352      -6.3978      -8.8436
   1430.49826      -5.8890      -8.9356    1430.49826      -5.8890      -8.9356
   1430.48300      -6.6060      -8.5462    1430.48300      -6.6060      -8.5462
   1430.46774      -6.9141      -8.5232    1430.46774      -6.9141      -8.5232
   1430.45248      -6.9937     -10.0960    1430.45248      -6.9937     -10.0960
   1430.43722      -6.2157      -8.6048    1430.43722      -6.2157      -8.6048
   1430.42196      -5.6532      -9.7886    1430.42196      -5.6532      -9.7886
   1430.40670      -6.7933      -9.4883    1430.40670      -6.7933      -9.4883
   1430.39145      -6.3530      -9.2840    1430.39145      -6.3530      -9.2840
   1430.37619      -6.4407      -8.5439    1430.37619      -6.4407      -8.5439
   1430.36093      -6.4216      -9.2200    1430.36093      -6.4216      -9.2200
   1430.34567      -6.4923      -9.0735    1430.34567      -6.4923      -9.0735
   1430.33041      -5.9094      -9.3358    1430.33041      -5.9094      -9.3358
   1430.31515      -6.1758      -8.8845    1430.31515      -6.1758      -8.8845
   1430.29989      -5.8443      -8.3969    1430.29989      -5.8443      -8.3969
   1430.28463      -6.4200      -9.1393    1430.28463      -6.4200      -9.1393
   1430.26937      -6.0090      -9.3238    1430.26937      -6.0090      -9.3238
   1430.25412      -6.5989      -8.8208    1430.25412      -6.5989      -8.8208
   1430.23886      -6.4674      -8.8318    1430.23886      -6.4674      -8.8318
   1430.22360      -6.4543      -7.6475    1430.22360      -6.4543      -7.6475
   1430.20834      -6.2685      -9.0302    1430.20834      -6.2685      -9.0302
   1430.19308      -6.4874      -9.2991    1430.19308      -6.4874      -9.2991
   1430.17782      -6.4503      -9.2487    1430.17782      -6.4503      -9.2487
   1430.16256      -5.6530      -8.3451    1430.16256      -5.6530      -8.3451
